[ Date      , Closing Price      , Open      , Daily High      , Daily Low      
         8/28/2014        ,94.6,93.78,94.64,93.51
         8/27/2014        ,93.83,93.85,94.2,93.44
         8/26/2014        ,93.96,93.52,94.27,93.4
         8/25/2014        ,93.37,93.45,93.88,93.13
         8/22/2014        ,93.61,93.61,93.61,93.61
         8/21/2014        ,94.03,93.43,94.42,92.74
         8/20/2014        ,93.43,92.9,93.51,92.79
         8/19/2014        ,92.92,93.88,94.33,92.74
         8/18/2014        ,93.77,94.85,94.85,93.52
         8/15/2014        ,95.01,95.01,95.01,95.01
         8/14/2014        ,94.02,96.45,96.65,94.02
         8/13/2014        ,96.51,96.29,96.72,95.91
         8/12/2014        ,96.52,97.05,97.05,96.15
         8/11/2014        ,97.13,97.03,97.64,96.87
         8/8/2014        ,96.72,96.72,97.03,96.72
         8/7/2014        ,96.97,96.43,96.97,95.92
         8/6/2014        ,96.4,96.87,97.2,96.14
         8/5/2014        ,97.39,98.35,98.66,96.87
         8/4/2014        ,98.56,97.93,98.57,97.59
         8/1/2014        ,97.47,97.47,97.47,97.47
         7/31/2014        ,98.03,99.52,99.64,97.89
         7/30/2014        ,99.66,100.97,101.58,99.46
         7/29/2014        ,100.81,101.51,101.79,100.46
         7/28/2014        ,101.69,101.69,101.97,101.16
         7/25/2014        ,101.99,101.99,101.99,101.69
         7/24/2014        ,101.97,103.08,103.13,101.91
         7/23/2014        ,102.97,102.13,103.31,101.94
         7/22/2014        ,102.37,102.8,103.25,102.28
         7/21/2014        ,102.83,101.82,102.93,101.58
         7/18/2014        ,101.8,101.8,101.8,101.8
         7/17/2014        ,102.07,100.88,102.28,100.76
         7/16/2014        ,100.79,99.85,100.79,99.85
         7/15/2014        ,99.47,100.52,100.55,98.86
         7/14/2014        ,100.53,100.29,100.59,99.76
         7/11/2014        ,100.22,100.22,100.22,100.22
         7/10/2014        ,102.37,101.43,102.44,101.07
         7/9/2014        ,101.74,102.84,102.9,101.49
         7/8/2014        ,102.89,102.95,103.38,102.49
         7/7/2014        ,103.48,103.9,103.98,102.95
         7/4/2014        ,103.77,103.77,103.77,103.77
         7/3/2014        ,104.03,104.02,104.2,103.74
         7/2/2014        ,104.16,105.43,105.46,104.02
         7/1/2014        ,105.42,105.57,105.96,104.61
         6/30/2014        ,105.4,105.47,105.65,104.81
         6/27/2014        ,105.76,105.76,105.76,105.47
         6/26/2014        ,105.58,106.63,106.73,105.18
         6/25/2014        ,106.61,106.7,106.7,105.74
         6/24/2014        ,105.98,105.66,106.7,105.57
         6/23/2014        ,106.03,107.1,107.31,105.95
         6/20/2014        ,106.65,106.65,106.65,106.65
         6/19/2014        ,106.12,105.91,106.23,105.36
         6/18/2014        ,105.75,106.19,106.42,105.42
         6/17/2014        ,105.76,106.17,106.62,105.6
         6/16/2014        ,106.19,106.67,106.71,106.09
         6/13/2014        ,106.1,106.1,106.67,106.1
         6/12/2014        ,105.95,103.8,106.59,103.8
         6/11/2014        ,103.68,103.53,103.95,103.46
         6/10/2014        ,103.66,103.85,103.99,103.21
         6/9/2014        ,103.58,102.04,103.85,102.04
         6/6/2014        ,102.11,102.11,102.11,102.11
         6/5/2014        ,102.61,102.35,102.61,101.73
         6/4/2014        ,102.46,102.8,103.57,102.44
         6/3/2014        ,102.77,102.49,102.79,102.26
         6/2/2014        ,102.38,103.08,103.28,102.12
         5/30/2014        ,102.8,102.8,102.8,102.8
         5/29/2014        ,103.55,102.95,103.83,102.69
         5/28/2014        ,102.87,104.24,104.37,102.68
         5/27/2014        ,104.17,104.31,104.48,103.69
         5/26/2014        ,104.19,104.1,104.25,103.98
         5/23/2014        ,104.37,104.37,104.37,104.37
         5/22/2014        ,103.86,103.94,104.1,103.65
         5/21/2014        ,103.86,102.83,104.15,102.83
         5/20/2014        ,102.44,102.15,102.44,101.79
         5/19/2014        ,102.12,101.61,102.4,101.61
         5/16/2014        ,101.61,101.61,101.61,101.61
         5/15/2014        ,101.1,101.47,101.65,100.94
         5/14/2014        ,101.48,101.28,101.92,101.28
         5/13/2014        ,101.13,99.9,101.2,99.83
         5/12/2014        ,100.02,99.42,100.15,99.42
         5/9/2014        ,99.42,99.42,99.42,99.42
         5/8/2014        ,99.58,100.03,100.03,99.19
         5/7/2014        ,100.01,99.22,100.01,98.99
         5/6/2014        ,98.77,98.67,99.46,98.62
         5/5/2014        ,99.48,99.86,100.37,99.05
         5/2/2014        ,99.78,99.78,99.78,99.78
         5/1/2014        ,99.41,99.7,99.86,98.81
         4/30/2014        ,99.82,100.53,100.53,99.45
         4/29/2014        ,101.07,100.88,102.12,100.88
         4/28/2014        ,100.94,100.88,101.48,100.41
         4/25/2014        ,100.63,100.63,100.63,100.63
         4/24/2014        ,101.94,101.72,102.27,101.49
         4/23/2014        ,101.49,101.84,101.96,101.26
         4/22/2014        ,101.66,103.58,103.58,101.63
         4/21/2014        ,103.54,103.11,103.76,102.99
         4/18/2014        ,103.69,103.69,103.69,103.69
         4/17/2014        ,103.58,103.33,103.84,102.86
         4/16/2014        ,103.08,103.01,104.06,102.61
         4/15/2014        ,102.79,102.62,103.21,102.29
         4/14/2014        ,102.8,103.18,103.41,102.45
         4/11/2014        ,102.34,102.34,102.34,102.34
         4/10/2014        ,102.36,102.36,102.8,102.25
         4/9/2014        ,102.52,101.55,102.73,101.38
         4/8/2014        ,101.85,100.22,101.85,100.22
         4/7/2014        ,99.92,100.18,100.51,99.37
         4/4/2014        ,101.17,101.17,101.17,100.18
         4/3/2014        ,100.42,99.29,100.42,99.1
         4/2/2014        ,99.44,99.37,99.69,99.08
         4/1/2014        ,99.49,101.44,101.46,99.49
         3/31/2014        ,101.52, ,101.8,101.04
         3/28/2014        ,101.52,101.52,101.52,101.52
         3/27/2014        ,101.38,100.34,101.6,100.06
         3/26/2014        ,100.26,99.37,100.4,99.24
         3/25/2014        ,99.16,99.37,100.15,98.92
         3/24/2014        ,99.37,99.27,100.12,99.23
         3/21/2014        ,99.6,99.6,99.6,99.6
         3/20/2014        ,98.59,99.26,99.37,98.24
         3/19/2014        ,99.07,98.43,99.21,98.43
         3/18/2014        ,98.61,97.37,98.87,97.37
         3/17/2014        ,97.41,98.67,98.67,97.22
         3/14/2014        ,98.59,98.59,98.67,98.59
         3/13/2014        ,97.95,97.8,98.14,97.51
         3/12/2014        ,97.83,99,99,97.35
         3/11/2014        ,99.16,100.62,100.95,99.15
         3/10/2014        ,100.46,101.86,101.86,100.46
         3/7/2014        ,101.96,101.96,101.96,101.96
         3/6/2014        ,101.34,100.61,101.38,99.79
         3/5/2014        ,101.2,103.5,103.5,100.61
         3/4/2014        ,103.21,104.86,104.86,103.05
         3/3/2014        ,104.65,103.81,105.21,103.78
         2/28/2014        ,102.42,102.42,102.42,102.42
         2/27/2014        ,102.25,102.34,102.96,101.96
         2/26/2014        ,102.54,101.86,102.8,101.71
         2/25/2014        ,102.04,102.5,102.5,101.11
         2/24/2014        ,102.66,102.49,103.24,102
         2/21/2014        ,102.17,102.17,102.17,102.17
         2/20/2014        ,102.78,102.61,102.89,102.38
         2/19/2014        ,103.11,102.16,103.22,102
         2/18/2014        ,102.27,100.51,102.43,100.32
         2/17/2014        ,100.64,100.35,100.67,100.35
         2/14/2014        ,100.11,100.11,100.35,100.11
         2/13/2014        ,99.99,99.71,100.2,99.03
         2/12/2014        ,99.78,99.71,100.7,99.71
         2/11/2014        ,99.37,99.4,99.79,99.22
         2/10/2014        ,99.52,99.59,99.75,98.65
         2/7/2014        ,99.41,99.41,99.41,99.41
         2/6/2014        ,97.33,96.85,97.97,96.85
         2/5/2014        ,96.72,96.81,97.29,96.44
         2/4/2014        ,97.38,96.6,97.59,96.45
         2/3/2014        ,96.72,96.94,97.85,96.41
         1/31/2014        ,97.53,97.53,97.53,97.53
         1/30/2014        ,97.96,97.62,98.48,97.41
         1/29/2014        ,97.24,97.12,97.42,96.6
         1/28/2014        ,97.27,95.83,97.51,95.83
         1/27/2014        ,95.86,96.84,97.06,95.34
         1/24/2014        ,96.9,96.9,96.9,96.9
         1/23/2014        ,97.28,96.57,97.72,96.57
         1/22/2014        ,96.76,95.23,96.82,95.23
         1/21/2014        ,95.21,94.07,95.42,94.07
         1/20/2014        ,94.03,94.11,94.24,93.73
         1/17/2014        ,94.29,94.29,94.29,94.11
         1/16/2014        ,94.2,94.42,94.77,93.76
         1/15/2014        ,94.61,92.76,94.79,92.7
         1/14/2014        ,92.67,92.04,92.99,92.04
         1/13/2014        ,91.85,92.96,92.96,91.7
         1/10/2014        ,93,93,93,93
         1/9/2014        ,92.51,92.82,93.02,91.97
         1/8/2014        ,92.69,94.19,94.19,92.69
         1/7/2014        ,93.95,93.8,94.19,93.72
         1/6/2014        ,93.82,94.35,94.72,93.52
         1/3/2014        ,94.24,94.24,94.24,94.24
         1/2/2014        ,95.6,98.7,98.93,95.54
         1/1/2014        ,98.71,98.7,98.71,98.7
         12/31/2013        ,98.71,99.34,99.34,98.66
         12/30/2013        ,99.19,100.26,100.32,99.18
         12/27/2013        ,100.17,100.17,100.17,100.17
         12/26/2013        ,99.39,99.2,99.39,99.2
         12/25/2013        ,99.18,99.17,99.2,99.17
         12/24/2013        ,99.05,98.66,99.18,98.66
         12/23/2013        ,98.79,99.28,99.28,98.66
         12/20/2013        ,99.14,99.14,99.28,99.14
         12/19/2013        ,98.75,97.97,99.36,97.97
         12/18/2013        ,97.95,97.56,98.18,97.37
         12/17/2013        ,97.37,97.57,98.04,97.32
         12/16/2013        ,97.73,96.94,97.97,96.56
         12/13/2013        ,96.8,96.8,96.94,96.8
         12/12/2013        ,97.71,97.67,98.26,97.63
         12/11/2013        ,97.67,98.71,98.75,97.52
         12/10/2013        ,98.59,97.63,98.79,97.63
         12/9/2013        ,97.68,98.01,98.14,97.55
         12/6/2013        ,97.85,97.85,98.01,97.85
         12/5/2013        ,97.71,97.43,98.16,97.43
         12/4/2013        ,97.12,97.24,97.52,96.5
         12/3/2013        ,96.14,94.12,97.24,93.81
         12/2/2013        ,93.89,93.11,93.99,92.61
         11/29/2013        ,92.79,92.79,93.11,92.79
         11/28/2013        ,92.26,92.26,92.3,92.13
         11/27/2013        ,92.35,93.48,93.5,91.86
         11/26/2013        ,93.83,94.33,94.63,93.71
         11/25/2013        ,94.19,93.92,94.42,93.38
         11/22/2013        ,94.86,94.86,94.86,94.86
         11/21/2013        ,95.2,93.62,95.46,93.58
         11/20/2013        ,93.69,94.24,94.32,93.26
         11/19/2013        ,93.94,93.71,94.05,93.31
         11/18/2013        ,93.58,94.23,94.76,93.53
         11/15/2013        ,94.36,94.36,94.36,94.36
         11/14/2013        ,94.44,94.31,94.89,93.32
         11/13/2013        ,94.38,93.61,94.94,93.61
         11/12/2013        ,93.63,95.27,95.47,93.54
         11/11/2013        ,95.4,95.16,95.53,94.49
         11/8/2013        ,94.78,94.78,95.16,94.78
         11/7/2013        ,94.61,95.24,95.54,94.3
         11/6/2013        ,95.19,94.08,95.64,94.08
         11/5/2013        ,93.36,94.84,94.84,93.19
         11/4/2013        ,94.49,94.65,94.94,94.13
         11/1/2013        ,94.65,94.65,94.65,94.65
         10/31/2013        ,96.33,96.64,96.96,96.16
         10/30/2013        ,96.66,97.61,97.79,96.66
         10/29/2013        ,98.1,98.39,98.46,97.96
         10/28/2013        ,98.58,97.67,98.72,97.51
         10/25/2013        ,98,98,98,97.67
         10/24/2013        ,97.1,97.31,97.64,96.1
         10/23/2013        ,96.87,98.25,98.25,96.39
         10/22/2013        ,98.27,99.52,100.15,98.24
         10/21/2013        ,99.56,101.15,101.15,99.56
         10/18/2013        ,101.09,101.09,101.09,101.09
         10/17/2013        ,100.87,102.43,102.43,100.37
         10/16/2013        ,102.51,101.48,102.96,101.14
         10/15/2013        ,101.18,102.42,102.47,101.18
         10/14/2013        ,102.27,101.52,102.58,101.19
         10/11/2013        ,101.9,101.9,101.9,101.9
         10/10/2013        ,102.79,101.35,103.3,101.13
         10/9/2013        ,101.26,103.44,103.53,101.14
         10/8/2013        ,103.34,102.92,103.73,102.73
         10/7/2013        ,103.11,103.49,103.49,102.2
         10/4/2013        ,103.63,103.63,103.63,103.63
         10/3/2013        ,103.05,103.66,104.14,103.01
         10/2/2013        ,103.93,101.59,104.22,101.45
         10/1/2013        ,101.84,102.27,102.44,101.15
         9/30/2013        ,102.42,101.8,102.69,101.32
         9/27/2013        ,102.83,102.83,102.83,102.83
         9/26/2013        ,102.94,102.35,103.21,102.35
         9/25/2013        ,102.39,103.31,103.84,102.3
         9/24/2013        ,103.45,103.42,103.6,102.4
         9/23/2013        ,103.51,104.67,104.95,103.19
         9/20/2013        ,104.84,104.84,104.84,104.84
         9/19/2013        ,105.65,107.64,108.09,105.56
         9/18/2013        ,107.42,104.62,107.58,104.62
         9/17/2013        ,104.58,105.48,105.85,104.46
         9/16/2013        ,105.96,106.65,107.26,105.8
         9/13/2013        ,107.73,107.73,107.73,107.73
         9/12/2013        ,107.85,106.73,108.02,106.47
         9/11/2013        ,106.78,106.23,107.06,106.2
         9/10/2013        ,106.46,107.63,107.78,105.75
         9/9/2013        ,107.86,108.95,109.23,107.74
         9/6/2013        ,109.33,109.33,109.33,109.33
         9/5/2013        ,108.36,107.48,108.37,107.37
         9/4/2013        ,107.22,108.33,108.33,106.98
         9/3/2013        ,108.54,106.84,108.75,106.7
         9/2/2013        ,106.79,105.93,107.2,105.93
         8/30/2013        ,107.68,107.68,107.68,107.68
         8/29/2013        ,108.4,109.37,109.86,108.4
         8/28/2013        ,109.86,109.72,112.13,109.55
         8/27/2013        ,108.97,106.42,108.97,106
         8/26/2013        ,106.09,107.05,107.05,105.71
         8/23/2013        ,106.36,106.36,106.36,106.36
         8/22/2013        ,105.14,103.65,105.14,103.65
         8/21/2013        ,103.99,105.1,105.1,103.73
         8/20/2013        ,105.28,106.84,106.84,104.72
         8/19/2013        ,106.73,107.23,107.37,106.54
         8/16/2013        ,107.35,107.35,107.35,107.23
         8/15/2013        ,107.06,106.96,107.45,106.69
         8/14/2013        ,106.55,106.05,106.96,105.55
         8/13/2013        ,106.15,105.63,106.45,105.24
         8/12/2013        ,105.6,105,105.6,104.52
         8/9/2013        ,105.14,105.14,105.14,105.14
         8/8/2013        ,102.89,103.95,104.27,102.1
         8/7/2013        ,103.81,104.85,104.93,103.75
         8/6/2013        ,104.87,105.78,106.38,104.46
         8/5/2013        ,106.43,106.21,107.52,105.78
         8/2/2013        ,106.74,106.74,106.74,106.21
         8/1/2013        ,107.76,105.37,107.94,105.37
         7/31/2013        ,105.19,103.12,105.37,103.12
         7/30/2013        ,103.11,104.31,104.38,102.84
         7/29/2013        ,104.43,104.57,105.24,103.99
         7/26/2013        ,104.62,104.62,104.62,104.57
         7/25/2013        ,105.48,105.07,105.74,104.3
         7/24/2013        ,105.11,107.44,107.44,105.08
         7/23/2013        ,107.27,107.01,107.42,105.89
         7/22/2013        ,106.65,108.17,108.42,106.65
         7/19/2013        ,108.09,108.09,108.09,108.09
         7/18/2013        ,107.78,106.23,108.11,105.97
         7/17/2013        ,106.17,105.51,106.35,104.88
         7/16/2013        ,105.48,106.08,106.66,105.48
         7/15/2013        ,106,105.34,106.03,104.57
         7/12/2013        ,105.62,105.62,105.62,105.62
         7/11/2013        ,104.3,105.73,106.3,103.89
         7/10/2013        ,104.98,103.87,105.51,103.87
         7/9/2013        ,103.51,102.88,103.51,102.52
         7/8/2013        ,102.92,103.68,103.68,102.4
         7/5/2013        ,103.11,103.11,103.11,103.11
         7/4/2013        ,101.01,101.34,101.34,100.77
         7/3/2013        ,101.13,101.65,101.78,100.92
         7/2/2013        ,99.41,97.97,99.76,97.97
         7/1/2013        ,97.85,96.22,98.12,96.22
         6/28/2013        ,96.52,96.52,96.52,96.52
         6/27/2013        ,96.99,95.38,97.23,95.38
         6/26/2013        ,95.41,94.96,95.64,94.07
         6/25/2013        ,95.27,94.82,95.97,94.68
         6/24/2013        ,95.04,93.63,95.49,92.95
         6/21/2013        ,94,94,94,94
         6/20/2013        ,94.92,97.61,97.61,94.9
         6/19/2013        ,98.17,98.65,99.13,97.61
         6/18/2013        ,98.68,98.2,98.81,97.72
         6/17/2013        ,98.11,97.83,98.86,97.79
         6/14/2013        ,97.99,97.99,97.99,97.83
         6/13/2013        ,96.81,95.78,97.02,95.45
         6/12/2013        ,96.1,95.09,96.41,94.76
         6/11/2013        ,95.54,96.06,96.06,94.6
         6/10/2013        ,96.01, ,96.45,95.56
         6/7/2013        ,96.45,96.45,96.45,96.27
         6/6/2013        ,94.84,94.04,95.37,94.04
         6/5/2013        ,93.71,93.84,94.11,93.49
         6/4/2013        ,93.44,93.13,94.19,92.72
